timestamp_ms,acceleration_x_m_s2,acceleration_y_m_s2,acceleration_z_m_s2
408986,-0.66,2.43,9.65
409023,-0.66,2.33,9.72
409062,-0.67,2.22,9.62
409098,-0.7,2.27,9.67
409133,-0.66,2.25,9.61
409171,-0.65,2.28,9.7
409207,-0.7,2.29,9.66
409244,-0.69,2.32,9.67
409279,-0.66,2.27,9.66
409319,-0.67,2.27,9.66
409355,-0.67,2.27,9.66
409392,-0.67,2.28,9.67
409432,-0.66,2.26,9.64
409470,-0.69,2.27,9.69
409506,-0.67,2.29,9.68
409542,-0.67,2.27,9.66
409580,-0.67,2.29,9.61
409617,-0.67,2.28,9.67
409653,-0.71,2.29,9.68
409689,-0.69,2.28,9.63
409728,-0.66,2.29,9.67
409763,-0.69,2.27,9.68
409800,-0.68,2.27,9.65
409838,-0.66,2.3,9.63
409874,-0.68,2.29,9.65
409910,-0.66,2.25,9.67
409947,-0.67,2.26,9.65
409990,-0.68,2.31,9.67
410025,-0.67,2.26,9.63
410061,-0.67,2.29,9.67
410097,-0.65,2.3,9.66
410134,-0.68,2.28,9.68
410170,-0.69,2.25,9.67
410207,-0.68,2.3,9.68
410246,-0.66,2.26,9.71
410279,-0.67,2.27,9.66
410316,-0.72,2.28,9.62
410352,-0.68,2.3,9.65
410391,-0.66,2.23,9.66
410427,-0.66,2.26,9.66
410463,-0.69,2.28,9.67
410503,-0.67,2.27,9.64
410540,-0.67,2.27,9.69
410579,-0.69,2.26,9.62
410616,-0.66,2.27,9.69
410655,-0.69,2.21,9.7
410691,-0.65,2.29,9.6
410727,-0.67,2.25,9.64
410766,-0.66,2.29,9.67
410801,-0.67,2.31,9.68
410836,-0.67,2.28,9.65
410872,-0.65,2.23,9.67
410911,-0.68,2.28,9.73
410947,-0.7,2.28,9.66
410983,-0.69,2.28,9.67
411019,-0.64,2.23,9.67
411058,-0.66,2.27,9.68
411095,-0.7,2.32,9.65
411129,-0.66,2.26,9.75
411172,-0.63,2.27,9.57
411209,-0.66,2.23,9.6
411245,-0.67,2.26,9.43
411280,-0.66,2.12,9.56
411319,-0.67,2.29,9.63
411355,-0.7,2.28,9.65
411392,-0.68,2.31,9.69
411426,-0.68,2.24,9.64
411466,-0.7,2.28,9.67
411502,-0.67,2.24,9.7
411538,-0.66,2.27,9.63
411577,-0.68,2.3,9.66
411613,-0.66,2.31,9.69
411650,-0.69,2.28,9.66
411684,-0.66,2.29,9.66
411728,-0.67,2.26,9.67
411764,-0.66,2.28,9.69
411801,-0.66,2.26,9.64
411839,-0.68,2.3,9.67
411875,-0.69,2.28,9.64
411911,-0.66,2.25,9.67
411948,-0.67,2.28,9.66
411985,-0.69,2.27,9.65
412021,-0.65,2.28,9.65
412058,-0.68,2.28,9.66
412094,-0.67,2.27,9.66
412132,-0.67,2.28,9.7
412168,-0.67,2.27,9.67
412205,-0.69,2.29,9.66
412244,-0.68,2.27,9.63
412279,-0.66,2.29,9.67
412320,-0.64,2.27,9.66
412356,-0.67,2.29,9.68
412395,-0.68,2.28,9.65
412430,-0.68,2.24,9.64
412466,-0.67,2.28,9.67
412506,-0.67,2.26,9.67
412541,-0.66,2.27,9.66
412577,-0.68,2.29,9.62
412613,-0.66,2.27,9.65
412652,-0.67,2.27,9.66
412689,-0.7,2.28,9.66
412726,-0.67,2.29,9.63
412762,-0.67,2.26,9.72
412801,-0.68,2.28,9.66
412836,-0.66,2.27,9.68
412873,-0.64,2.11,9.15
412917,-0.68,2.29,9.45
412953,-0.63,2.27,9.66
412989,-0.7,2.24,9.73
413025,-0.66,2.29,9.64
413064,-0.67,2.28,9.73
413101,-0.68,2.29,9.7
413135,-0.65,2.29,9.62
413174,-0.67,2.25,9.65
413211,-0.67,2.3,9.69
413247,-0.69,2.28,9.66
413282,-0.68,2.29,9.66
413322,-0.67,2.34,9.7
413359,-0.67,2.28,9.61
413394,-0.69,2.29,9.69
413429,-0.67,2.26,9.6
413473,-0.67,2.27,9.67
413509,-0.68,2.32,9.62
413546,-0.68,2.28,9.69
413583,-0.66,2.28,9.66
413620,-0.67,2.31,9.66
413656,-0.68,2.31,9.67
413691,-0.69,2.29,9.69
413730,-0.67,2.28,9.66
413766,-0.65,2.29,9.65
413803,-0.67,2.28,9.66
413842,-0.69,2.29,9.67
413878,-0.68,2.29,9.64
413914,-0.7,2.29,9.67
413949,-0.67,2.28,9.67
413988,-0.68,2.28,9.65
414024,-0.68,2.3,9.64
414065,-0.67,2.28,9.66
414101,-0.67,2.29,9.68
414139,-0.63,2.26,9.63
414175,-0.72,2.3,9.66
414211,-0.71,2.29,9.57
414251,-0.62,2.27,9.73
414285,-0.65,2.29,9.65
414321,-0.71,2.36,9.67
414358,-0.68,2.3,9.65
414397,-0.67,2.3,9.66
414432,-0.67,2.28,9.62
414468,-0.65,2.29,9.67
414504,-0.67,2.29,9.66
414544,-0.69,2.31,9.66
414579,-0.67,2.28,9.66
414616,-0.69,2.29,9.68
414659,-0.62,2.28,9.69
414696,-0.68,2.26,9.66
414730,-0.63,2.29,9.63
414766,-0.72,2.35,9.66
414806,-0.7,2.31,9.66
414841,-0.67,2.27,9.69
414877,-0.6,2.28,9.65
414916,-0.72,2.35,9.64
414952,-0.72,2.3,9.66
414988,-0.63,2.27,9.67
415025,-0.65,2.28,9.63
415064,-0.7,2.3,9.67
415100,-0.68,2.29,9.68
415135,-0.66,2.29,9.65
415174,-0.68,2.32,9.64
415215,-0.68,2.31,9.67
415251,-0.67,2.34,9.65
415286,-0.67,2.32,9.68
415325,-0.7,2.34,9.61
415361,-0.69,2.32,9.66
415397,-0.62,2.28,9.68
415432,-0.64,2.31,9.65
415471,-0.74,2.39,9.66
415508,-0.65,2.25,9.64
415544,-0.62,2.3,9.66
415582,-0.69,2.35,9.66
415619,-0.68,2.37,9.62
415655,-0.69,2.32,9.68
415691,-0.69,2.31,9.69
415730,-0.67,2.32,9.64
415767,-0.65,2.33,9.7
415807,-0.67,2.34,9.65
415846,-0.68,2.33,9.66
415881,-0.67,2.32,9.65
415917,-0.7,2.32,9.68
415953,-0.6,2.3,9.68
415992,-0.61,2.34,9.64
416027,-0.74,2.35,9.68
416063,-0.67,2.29,9.61
416100,-0.61,2.3,9.69
416138,-0.68,2.32,9.64
416174,-0.73,2.36,9.65
416209,-0.65,2.3,9.66
416249,-0.66,2.3,9.68
416284,-0.66,2.32,9.63
416321,-0.67,2.35,9.69
416358,-0.69,2.33,9.67
416401,-0.67,2.3,9.67
416436,-0.69,2.32,9.67
416472,-0.67,2.32,9.69
416512,-0.62,2.29,9.66
416547,-0.67,2.35,9.64
416582,-0.73,2.33,9.64
416619,-0.65,2.29,9.67
416658,-0.65,2.35,9.68
416694,-0.69,2.34,9.66
416729,-0.67,2.34,9.66
416765,-0.67,2.32,9.65
416814,-0.67,2.31,9.66
416849,-0.7,2.37,9.71
416885,-0.67,2.33,9.67
416929,-0.64,2.31,9.63
416965,-0.68,2.36,9.66
417001,-0.69,2.35,9.74
417036,-0.64,2.31,9.67
417076,-0.71,2.4,9.92
417112,-0.68,2.36,9.66
417147,-0.67,2.32,9.6
417185,-0.64,2.31,9.61
417221,-0.67,2.35,9.68
417257,-0.67,2.34,9.6
417293,-0.66,2.34,9.69
417332,-0.66,2.3,9.66
417368,-0.68,2.35,9.64
417403,-0.67,2.31,9.68
417440,-0.66,2.31,9.67
417483,-0.63,2.34,9.61
417519,-0.67,2.37,9.65
417556,-0.65,2.4,9.56
417593,-0.64,2.41,9.61
417628,-0.65,2.17,9.62
417664,-0.66,2.15,9.73
417697,-0.67,2.23,9.67
417734,-0.7,1.51,9.76
417771,-0.72,1.17,9.75
417807,-0.69,1.82,9.73
417845,-0.69,1.96,9.72
417879,-0.69,1.85,9.71
417914,-0.69,1.89,9.71
417950,-0.67,1.77,9.72
417987,-0.68,1.64,9.74
418024,-0.72,1.79,9.74
418064,-0.7,1.77,9.77
418100,-0.68,1.78,9.76
418137,-0.73,1.83,9.72
418172,-0.7,1.78,9.75
418208,-0.7,1.75,9.74
418245,-0.7,1.74,9.72
418279,-0.71,1.75,9.73
418316,-0.67,1.73,9.72
418352,-0.69,1.78,9.72
418391,-0.71,1.78,9.72
418426,-0.7,1.74,9.73
418462,-0.69,1.72,9.75
418501,-0.72,1.77,9.75
418537,-0.67,1.73,9.71
418573,-0.69,1.73,9.71
418610,-0.71,1.74,9.75
418653,-0.71,1.26,9.8
418686,-0.67,2.42,9.65
418722,-0.67,2.46,9.63
418759,-0.67,1.71,9.75
418796,-0.67,2.17,9.7
418830,-0.67,2.28,9.67
418867,-0.62,2.38,9.65
418906,-0.69,2.23,9.7
418941,-0.67,2.29,9.66
418976,-0.65,2.4,9.63
419012,-0.66,2.24,9.68
419050,-0.68,2.28,9.66
419084,-0.65,2.37,9.64
419120,-0.66,2.29,9.68
419160,-0.66,2.34,9.66
419197,-0.65,2.34,9.66
419232,-0.67,2.28,9.67
419269,-0.65,2.34,9.68
419308,-0.68,2.32,9.67
419344,-0.67,2.29,9.64
419378,-0.66,2.35,9.65
419415,-0.65,2.32,9.65
419453,-0.67,2.32,9.66
419489,-0.66,2.35,9.65
419526,-0.64,2.31,9.64
419565,-0.67,2.34,9.66
419601,-0.67,2.38,9.65
419637,-0.68,2.34,9.67
419673,-0.67,2.33,9.67
419713,-0.67,2.37,9.66
419749,-0.66,2.34,9.65
419788,-0.68,2.36,9.62
419827,-0.67,2.36,9.65
419863,-0.65,2.3,9.67
419900,-0.66,2.37,9.65
419934,-0.65,2.37,9.64
419974,-0.65,2.32,9.63
420009,-0.66,2.32,9.66
420045,-0.66,2.34,9.64
420080,-0.67,2.36,9.63
420120,-0.66,2.33,9.65
420156,-0.67,2.34,9.66
420193,-0.67,2.36,9.64
420231,-0.67,2.36,9.65
420268,-0.67,2.3,9.66
420303,-0.68,2.37,9.66
420340,-0.67,2.36,9.64
420383,-0.68,2.34,9.64
420419,-0.68,2.35,9.65
420456,-0.67,2.37,9.68
420495,-0.65,2.35,9.63
420529,-0.66,2.34,9.64
420566,-0.66,2.36,9.67
420601,-0.67,2.34,9.66
420639,-0.68,2.35,9.64
420676,-0.67,2.34,9.63
420712,-0.67,2.35,9.65
420748,-0.66,2.36,9.68
420787,-0.67,2.37,9.63
420823,-0.67,2.31,9.69
420859,-0.65,2.29,9.68
420898,-0.66,2.79,9.57
420932,-0.69,1.93,9.73
420969,-0.68,2.37,9.64
421005,-0.67,2.57,9.62
421045,-0.66,2.14,9.68
421080,-0.67,2.41,9.59
421115,-0.64,2.49,9.65
421154,-0.67,2.32,9.66
421188,-0.65,2.34,9.66
421224,-0.68,2.47,9.62
421260,-0.67,2.36,9.68
421298,-0.67,2.32,9.66
421332,-0.67,2.47,9.68
421368,-0.56,2.48,9.59
421405,-0.6,2.27,9.61
421442,-0.68,2.29,9.7
421478,-0.68,2.46,9.62
421518,-0.67,2.37,9.64
421558,-0.66,2.37,9.66
421592,-0.67,2.44,9.64
421626,-0.64,2.36,9.65
421662,-0.68,2.4,9.62
421701,-0.67,2.41,9.63
421738,-0.65,2.39,9.65
421774,-0.64,2.4,9.64
421813,-0.66,2.4,9.66
421850,-0.67,2.4,9.65
421885,-0.66,2.4,9.65
421922,-0.62,2.36,9.66
422132,-0.69,2.42,9.63
422168,-0.67,2.37,9.62
422205,-0.68,2.41,9.66
422244,-0.63,2.41,9.67
422278,-0.65,2.38,9.64
422315,-0.63,2.4,9.61
422350,-0.68,2.41,9.66
422389,-0.66,2.37,9.67
422425,-0.65,2.4,9.61
422461,-0.69,2.41,9.66
422498,-0.66,2.37,9.65
422536,-0.67,2.4,9.64
422572,-0.67,2.4,9.64
422608,-0.66,2.4,9.63
422648,-0.65,2.4,9.65
422683,-0.64,2.4,9.66
422720,-0.65,2.4,9.63
422761,-0.6,2.35,9.54
422800,-0.67,2.41,9.67
422835,-0.65,2.39,9.65
422871,-0.67,2.4,9.66
422906,-0.66,2.39,9.66
422940,-0.65,2.37,9.61
422976,-0.65,2.4,9.65
423012,-0.67,2.41,9.64
423051,-0.65,2.38,9.66
423087,-0.65,2.4,9.64
423123,-0.67,2.39,9.65
423159,-0.65,2.39,9.66
423198,-0.66,2.4,9.66
423233,-0.62,2.31,9.49
423269,-0.65,2.38,9.66
423309,-0.65,2.39,9.64
423350,-0.66,2.38,9.66
423385,-0.66,2.37,9.63
423420,-0.67,2.39,9.63
423459,-0.66,2.39,9.66
423496,-0.66,2.4,9.65
423530,-0.67,2.41,9.64
423569,-0.66,2.4,9.64
423606,-0.67,2.39,9.63
423642,-0.67,2.41,9.64
423676,-0.67,2.39,9.64
423715,-0.68,2.4,9.61
423751,-0.63,2.39,9.64
423788,-0.65,2.4,9.59
423824,-0.64,2.4,9.62
423864,-0.68,2.41,9.65
423900,-0.66,2.4,9.62
423940,-0.66,2.39,9.66
423979,-0.66,2.38,9.63
424014,-0.67,2.41,9.62
424050,-0.67,2.39,9.66
424085,-0.67,2.41,9.64
424124,-0.67,2.38,9.61
424160,-0.65,2.4,9.68
424196,-0.66,2.38,9.66
424233,-0.63,2.39,9.65
424269,-0.63,2.33,9.49
424306,-0.69,2.33,9.54
424340,-0.67,2.33,9.57
424379,-0.66,2.44,9.67
424416,-0.64,2.32,9.53
424452,-0.67,2.48,9.68
424488,-0.65,2.4,9.61
424531,-0.67,2.43,9.65
424568,-0.63,2.43,9.65
424604,-0.65,2.4,9.65
424643,-0.67,2.42,9.62
424678,-0.67,2.39,9.66
424714,-0.69,2.39,9.63
424750,-0.67,2.45,9.67
424788,-0.67,2.39,9.68
424825,-0.65,2.4,9.63
424861,-0.67,2.43,9.66
424898,-0.67,2.41,9.66
424936,-0.66,2.41,9.66
424972,-0.67,2.4,9.64
425009,-0.67,2.39,9.66
425049,-0.68,2.41,9.64
425088,-0.66,2.42,9.65
425123,-0.67,2.4,9.62
425159,-0.66,2.43,9.7
425199,-0.66,2.39,9.64
425234,-0.65,2.41,9.66
425270,-0.67,2.41,9.63
425309,-0.65,2.4,9.67
425346,-0.67,2.41,9.66
425380,-0.67,2.38,9.64
425416,-0.67,2.43,9.66
425464,-0.66,2.38,9.61
425501,-0.68,2.4,9.65
425537,-0.67,2.38,9.64
425574,-0.66,2.42,9.63
425617,-0.66,2.41,9.62
425653,-0.64,2.37,9.65
425690,-0.67,2.41,9.65
425729,-0.67,2.4,9.61
425764,-0.65,2.39,9.66
425800,-0.65,2.46,9.67
425836,-0.66,2.39,9.65
425875,-0.63,2.38,9.62
425911,-0.67,2.41,9.63
425948,-0.68,2.4,9.64
425986,-0.69,2.39,9.63
426022,-0.65,2.43,9.64
426058,-0.63,2.38,9.62
426095,-0.67,2.41,9.62
426133,-0.7,2.42,9.61
426170,-0.64,2.39,9.65
426211,-0.67,2.42,9.65
426247,-0.66,2.43,9.67
426285,-0.66,2.4,9.66
426320,-0.67,2.42,9.66
426357,-0.67,2.42,9.66
426396,-0.65,2.36,9.63
426431,-0.66,2.41,9.64
426467,-0.65,2.43,9.66
426504,-0.65,2.39,9.64
426543,-0.65,2.42,9.65
426577,-0.67,2.4,9.59
426614,-0.67,2.45,9.67
426653,-0.67,2.38,9.68
426689,-0.66,2.42,9.61
426725,-0.65,2.42,9.63
426762,-0.67,2.4,9.65
426806,-0.65,2.41,9.64
426842,-0.68,2.44,9.66
426876,-0.65,2.37,9.62
426913,-0.66,2.38,9.66
426952,-0.67,2.4,9.66
426988,-0.66,2.43,9.67
427025,-0.65,2.39,9.65
427064,-0.67,2.43,9.6
427100,-0.68,2.41,9.65
427136,-0.64,2.41,9.64
427171,-0.66,2.41,9.67
427211,-0.66,2.43,9.66
427248,-0.65,2.37,9.62
427283,-0.65,2.43,9.66
427323,-0.64,2.4,9.64
427364,-0.66,2.4,9.64
427400,-0.66,2.43,9.65
427435,-0.65,2.4,9.66
427474,-0.65,2.4,9.64
427510,-0.67,2.41,9.65
427546,-0.67,2.4,9.67
427584,-0.65,2.41,9.64
427620,-0.66,2.4,9.66
427657,-0.65,2.42,9.65
427693,-0.66,2.4,9.65
427730,-0.67,2.4,9.61
427767,-0.67,2.4,9.62
427804,-0.65,2.4,9.65
427840,-0.65,2.41,9.67
427879,-0.72,2.55,10.05
427915,-0.62,2.43,9.77
427956,-0.67,2.37,9.65
427995,-0.66,2.42,9.62
428028,-0.67,2.38,9.72
428065,-0.67,2.45,9.71
428101,-0.67,2.4,9.63
428140,-0.66,2.43,9.68
428175,-0.67,2.43,9.66
428212,-0.63,2.4,9.65
428251,-0.66,2.39,9.63
428288,-0.67,2.45,9.61
428323,-0.63,2.32,9.6
428359,-0.65,2.41,9.65
428397,-0.67,2.43,9.63
428432,-0.64,2.39,9.64
428468,-0.63,2.31,9.63
428505,-0.77,2.55,9.65
428547,-0.59,2.36,9.65
428580,-0.56,2.31,9.65
428615,-0.72,2.51,9.61
428654,-0.63,2.38,9.66
428688,-0.65,2.33,9.64
428724,-0.69,2.5,9.62
428760,-0.66,2.44,9.64
428796,-0.66,2.35,9.66
428830,-0.66,2.46,9.6
428866,-0.66,2.42,9.65
428905,-0.64,2.37,9.66
428942,-0.66,2.43,9.65
428977,-0.64,2.4,9.64
429012,-0.68,2.4,9.65
429051,-0.66,2.44,9.62
429092,-0.66,2.4,9.59
429126,-0.65,2.41,9.6
429162,-0.68,2.44,9.73
429201,-0.66,2.37,9.68
429238,-0.69,2.44,9.68
429274,-0.64,2.41,9.62
429313,-0.65,2.4,9.65
429348,-0.65,2.43,9.62
429383,-0.66,2.41,9.64
429419,-0.65,2.4,9.62
429458,-0.65,2.43,9.64
429495,-0.65,2.43,9.64
429529,-0.65,2.4,9.64
429569,-0.66,2.43,9.67
429604,-0.67,2.46,9.64
429643,-0.67,2.43,9.63
429678,-0.67,2.43,9.69
429717,-0.66,2.41,9.65
429754,-0.67,2.44,9.67
429790,-0.64,2.41,9.6
429825,-0.67,2.45,9.72
429863,-0.64,2.43,9.66
429900,-0.69,2.44,9.65
429935,-0.64,2.46,9.7
429975,-0.67,2.35,9.61
430011,-0.73,2.51,9.66
430046,-0.63,2.43,9.63
430081,-0.67,2.41,9.65
430120,-0.65,2.48,9.59
430156,-0.65,2.39,9.63
430191,-0.67,2.41,9.64
430233,-0.64,2.48,9.65
430269,-0.65,2.37,9.6
430305,-0.66,2.5,9.67
430339,-0.66,2.47,9.61
430377,-0.65,2.43,9.6
430414,-0.66,2.49,9.66
430450,-0.63,2.42,9.64
430486,-0.64,2.42,9.62
430525,-0.66,2.5,9.66
430561,-0.65,2.42,9.63
430598,-0.67,2.44,9.63
430636,-0.69,2.45,9.66
430671,-0.66,2.4,9.58
430707,-0.63,2.46,9.6
430744,-0.65,2.43,9.62
430783,-0.67,2.45,9.67
430823,-0.67,2.45,9.65
430859,-0.65,2.42,9.63
430898,-0.65,2.44,9.63
430932,-0.67,2.47,9.62
430968,-0.65,2.43,9.56
431004,-0.64,2.37,9.63
431041,-0.62,2.45,9.6
431076,-0.66,2.47,9.6
431113,-0.64,2.36,9.6
431149,-0.68,2.46,9.63
431185,-0.62,2.51,9.71
431222,-0.54,2.32,9.66
431258,-0.71,2.48,9.66
431296,-0.72,2.55,9.58
431330,-0.61,2.33,9.58
431367,-0.67,2.43,9.64
431407,-0.69,2.52,9.66
431446,-0.6,2.34,9.6
431480,-0.66,2.45,9.64
431516,-0.66,2.45,9.62
431554,-0.64,2.4,9.68
431589,-0.66,2.46,9.63
431625,-0.66,2.44,9.63
431661,-0.65,2.39,9.6
431698,-0.66,2.48,9.65
431734,-0.67,2.42,9.62
431770,-0.66,2.41,9.64
431807,-0.66,2.44,9.6
431847,-0.67,2.42,9.65
431882,-0.65,2.4,9.62
431918,-0.67,2.47,9.61
431962,-0.63,2.4,9.67
431997,-0.68,2.29,9.36
432032,-0.61,2.54,9.63
432068,-0.65,2.33,9.53
432107,-0.68,2.51,9.65
432143,-0.63,2.36,9.55
432177,-0.67,2.41,9.7
432216,-0.64,2.47,9.6
432251,-0.67,2.46,9.68
432286,-0.67,2.41,9.63
432322,-0.66,2.49,9.64
432362,-0.65,2.35,9.62
432398,-0.68,2.45,9.66
432432,-0.67,2.44,9.6
432468,-0.66,2.41,9.67
432507,-0.66,2.47,9.66
432548,-0.65,2.4,9.6
432583,-0.67,2.43,9.6
432622,-0.64,2.46,9.62
432658,-0.66,2.4,9.61
432695,-0.66,2.45,9.63
432730,-0.65,2.42,9.61
432769,-0.67,2.42,9.63
432805,-0.67,2.47,9.62
432841,-0.64,2.42,9.59
432879,-0.66,2.46,9.66
432916,-0.66,2.42,9.62
432952,-0.66,2.42,9.66
432989,-0.63,2.45,9.63
433028,-0.66,2.45,9.6
433064,-0.67,2.4,9.67
433100,-0.66,2.37,9.63
433138,-0.64,2.49,9.64
433177,-0.66,2.39,9.64
433213,-0.66,2.46,9.63
433249,-0.67,2.47,9.64
433288,-0.63,2.41,9.61
433324,-0.65,2.42,9.64
433360,-0.65,2.43,9.63
433396,-0.66,2.46,9.66
433434,-0.67,2.43,9.65
433471,-0.64,2.43,9.64
433507,-0.68,2.45,9.65
433547,-0.65,2.44,9.64
433582,-0.66,2.42,9.62
433618,-0.66,2.43,9.61
433655,-0.67,2.44,9.64
433698,-0.66,2.44,9.62
433734,-0.67,2.44,9.63
433770,-0.67,2.41,9.61
433806,-0.66,2.47,9.66
433846,-0.64,2.42,9.65
433881,-0.65,2.45,9.61
433916,-0.67,2.43,9.65
433966,-0.66,2.41,9.65
434001,-0.64,2.46,9.63
434037,-0.66,2.41,9.65
434073,-0.65,2.42,9.63
434113,-0.69,2.44,9.65
434149,-0.66,2.49,9.64
434184,-0.64,2.46,9.61
434227,-0.66,2.5,9.58
434264,-0.67,2.41,9.64
434299,-0.65,2.41,9.65
434335,-0.67,2.55,9.63
434375,-0.65,2.41,9.64
434411,-0.67,2.42,9.65
434447,-0.66,2.51,9.62
434483,-0.67,2.44,9.67
434522,-0.65,2.43,9.65
434557,-0.68,2.48,9.64
434593,-0.66,2.44,9.62
434631,-0.66,2.47,9.62
434668,-0.66,2.44,9.62
434704,-0.66,2.45,9.63
434741,-0.64,2.45,9.65
434780,-0.67,2.45,9.63
434821,-0.68,2.43,9.62
434856,-0.67,2.47,9.67
434895,-0.67,2.45,9.61
434930,-0.64,2.45,9.63
434967,-0.67,2.46,9.66
435003,-0.67,2.47,9.63
435042,-0.65,2.44,9.61
435077,-0.67,2.48,9.61
435112,-0.65,2.44,9.63
435149,-0.7,2.43,9.62
435188,-0.66,2.47,9.59
435224,-0.66,2.44,9.62
435260,-0.66,2.43,9.62
435300,-0.65,2.45,9.6
435337,-0.66,2.47,9.63
435373,-0.65,2.45,9.61
435414,-0.66,2.47,9.67
435452,-0.67,2.5,9.64
435488,-0.67,2.43,9.61
435524,-0.65,2.47,9.61
435562,-0.68,2.48,9.66
435599,-0.66,2.42,9.66
435634,-0.66,2.47,9.64
435671,-0.67,2.48,9.62
435709,-0.66,2.46,9.66
435746,-0.67,2.49,9.63
435781,-0.66,2.46,9.65
435818,-0.67,2.46,9.61
435858,-0.67,2.45,9.64
435894,-0.67,2.44,9.65
435930,-0.66,2.45,9.62
435974,-0.66,2.44,9.62
436009,-0.67,2.46,9.65
436045,-0.65,2.44,9.61
436080,-0.65,2.46,9.61
436119,-0.68,2.47,9.62
436156,-0.67,2.47,9.63
436192,-0.66,2.46,9.62
436230,-0.66,2.46,9.64
436267,-0.67,2.46,9.62
436302,-0.66,2.46,9.66
436338,-0.65,2.44,9.6
436377,-0.65,2.48,9.59
436414,-0.67,2.44,9.64
436450,-0.67,2.45,9.63
436487,-0.67,2.48,9.63
436526,-0.65,2.47,9.62
436567,-0.66,2.46,9.63
436602,-0.67,2.47,9.63
436641,-0.65,2.44,9.65
436676,-0.65,2.46,9.63
436712,-0.67,2.49,9.62
436749,-0.67,2.44,9.63
436788,-0.63,2.46,9.63
436824,-0.66,2.47,9.58
436859,-0.65,2.45,9.65
436899,-0.65,2.44,9.63
436935,-0.67,2.47,9.61
436972,-0.65,2.45,9.6
437008,-0.67,2.46,9.64
437048,-0.66,2.47,9.62
437084,-0.65,2.46,9.64
437120,-0.66,2.47,9.61
437160,-0.67,2.47,9.63
437200,-0.66,2.45,9.64
437236,-0.67,2.46,9.66
437272,-0.65,2.46,9.63
437311,-0.66,2.47,9.64
437347,-0.64,2.46,9.65
437383,-0.66,2.46,9.64
437419,-0.67,2.44,9.65
437458,-0.66,2.47,9.64
437494,-0.67,2.47,9.66
437529,-0.65,2.44,9.62
437569,-0.68,2.46,9.64
437606,-0.67,2.48,9.64
437643,-0.67,2.44,9.64
437678,-0.67,2.42,9.62
437722,-0.67,2.47,9.62
437757,-0.66,2.47,9.64
437794,-0.65,2.45,9.66
437829,-0.67,2.44,9.58
437868,-0.64,2.46,9.64
437904,-0.67,2.45,9.63
437940,-0.66,2.48,9.62
437979,-0.65,2.42,9.59
438014,-0.68,2.46,9.67
438050,-0.68,2.46,9.64
438087,-0.67,2.46,9.62
438126,-0.64,2.44,9.61
438163,-0.66,2.44,9.64
438199,-0.67,2.47,9.64
438239,-0.66,2.46,9.65
438274,-0.65,2.45,9.64
438315,-0.65,2.47,9.6
438350,-0.67,2.46,9.62
438389,-0.67,2.45,9.63
438424,-0.67,2.49,9.64
438461,-0.67,2.47,9.65
438497,-0.67,2.45,9.64
438536,-0.66,2.46,9.63
438572,-0.64,2.46,9.62
438607,-0.65,2.45,9.63
438647,-0.67,2.45,9.64
438682,-0.67,2.46,9.6
438719,-0.67,2.49,9.63
438756,-0.66,2.47,9.66
438795,-0.66,2.48,9.65
438831,-0.65,2.45,9.61
438867,-0.64,2.47,9.64
438910,-0.66,2.46,9.65
438947,-0.64,2.45,9.61
438982,-0.66,2.49,9.65
439018,-0.66,2.47,9.64
439058,-0.65,2.47,9.65
439094,-0.65,2.46,9.63
439129,-0.66,2.46,9.62
439165,-0.65,2.47,9.61
439204,-0.67,2.5,9.65
439240,-0.65,2.47,9.63
439276,-0.66,2.47,9.61
439315,-0.67,2.47,9.64
439352,-0.66,2.46,9.61
439388,-0.66,2.47,9.63
439424,-0.65,2.47,9.62
439467,-0.67,2.5,9.67
439503,-0.69,2.45,9.62
439539,-0.64,2.49,9.58
439577,-0.66,2.44,9.62
439613,-0.65,2.47,9.62
439649,-0.65,2.46,9.61
439686,-0.65,2.43,9.65
439725,-0.68,2.5,9.6
439760,-0.66,2.47,9.66
439797,-0.64,2.42,9.66
439832,-0.65,2.49,9.63
439872,-0.63,2.45,9.63
439908,-0.65,2.45,9.64
439945,-0.66,2.49,9.61
439983,-0.67,2.47,9.66
440019,-0.65,2.47,9.64
440060,-0.67,2.45,9.63
440096,-0.66,2.47,9.63
440134,-0.67,2.45,9.64
440171,-0.66,2.46,9.62
440207,-0.64,2.47,9.67
440246,-0.65,2.46,9.64
440282,-0.64,2.47,9.62
440317,-0.67,2.48,9.63
440353,-0.66,2.46,9.66
440392,-0.67,2.47,9.62
440428,-0.67,2.43,9.61
440464,-0.67,2.47,9.61
440501,-0.67,2.46,9.63
440540,-0.65,2.45,9.62
440576,-0.65,2.47,9.6
440612,-0.67,2.49,9.65
440655,-0.67,2.46,9.65
440691,-0.65,2.47,9.63
440726,-0.66,2.45,9.62
440762,-0.66,2.48,9.62
440801,-0.66,2.45,9.64
440837,-0.65,2.47,9.61
440872,-0.66,2.46,9.6
440912,-0.66,2.43,9.57
440948,-0.68,2.45,9.63
440984,-0.64,2.45,9.63
441021,-0.66,2.5,9.6
441060,-0.66,2.49,9.63
441097,-0.65,2.48,9.62
441133,-0.67,2.46,9.62
441169,-0.67,2.47,9.62
441212,-0.66,2.46,9.63
441248,-0.67,2.46,9.63
441285,-0.67,2.49,9.63
441324,-0.65,2.47,9.61
441360,-0.66,2.46,9.64
441397,-0.67,2.46,9.65
